v1, v2, dup lines, len_v1, len_v2, measure
1.7.2, 1.9.1, 926, 7960, 7747, 0.05895460622652321
1.7.2, 2.0.0, 803, 7960, 6987, 0.053723155148190274
1.7.2, 2.0.1, 805, 7960, 7013, 0.053763440860215055
1.7.2, 2.0.2, 807, 7960, 7008, 0.053915018706574024
1.7.2, 2.0.3, 811, 7960, 7021, 0.05413523796809292
1.7.2, 2.1.0, 721, 7960, 20879, 0.025000866881653316
1.7.2, 2.1.1, 708, 7960, 20968, 0.024474557522123894
1.7.2, 2.1.2, 715, 7960, 20988, 0.02469946110266685
1.7.2, 2.1.3, 715, 7960, 20988, 0.02469946110266685
1.7.2, 2.1.4, 715, 7960, 20993, 0.02469519566193486
1.7.2, 2.2.0, 512, 7960, 8517, 0.031073617770225163
1.7.2, 2.2.1, 498, 7960, 8517, 0.030223948534320567
1.7.2, 2.2.2, 498, 7960, 8519, 0.03022028035681777
1.7.2, 2.2.3, 498, 7960, 8519, 0.03022028035681777
1.7.2, 2.2.4, 498, 7960, 8491, 0.030271716005106072
1.7.2, 3.0.0, 420, 7960, 8959, 0.024824162184526273
1.7.2, 3.1.0, 423, 7960, 9001, 0.024939567242497494
1.7.2, 3.1.1, 424, 7960, 9098, 0.02485637237659749
1.7.2, 3.2.0, 424, 7960, 9134, 0.024804024804024803
1.7.2, 3.2.1, 424, 7960, 9141, 0.024793871703409156
1.7.2, 3.3.0, 407, 7960, 9307, 0.023570973533329473
1.7.2, 3.3.1, 407, 7960, 9307, 0.023570973533329473
1.7.2, 3.4.0, 351, 7960, 9543, 0.02005370507912929
1.7.2, 3.4.1, 347, 7960, 9556, 0.019810459008906142
1.8.0, 1.10.0, 983, 7767, 7812, 0.06309775980486552
1.8.0, 1.10.1, 983, 7767, 7809, 0.06310991268618388
1.8.0, 1.10.2, 983, 7767, 7817, 0.06307751540041068
1.8.0, 1.11.0, 1048, 7767, 21947, 0.03526956989971058
1.8.0, 1.11.1, 1060, 7767, 21927, 0.03569744729574998
1.8.0, 1.11.2, 1060, 7767, 21970, 0.03564582842922958
1.8.0, 1.11.3, 1060, 7767, 21975, 0.03563983592226481
1.8.0, 1.12.0, 910, 7767, 9521, 0.0526376677464137
1.8.0, 1.12.1, 910, 7767, 9520, 0.0526407126742639
1.8.0, 1.12.2, 910, 7767, 9507, 0.05268032881787658
1.8.0, 1.12.3, 910, 7767, 9500, 0.05270168529565066
1.8.0, 1.12.4, 904, 7767, 9494, 0.05237240020856265
1.8.0, 1.8.1, 1043, 7767, 7772, 0.06712143638586782
1.8.0, 1.8.2, 1043, 7767, 7776, 0.06710416264556392
1.8.0, 1.8.3, 1043, 7767, 7790, 0.06704377450665296
1.8.0, 1.9.0, 963, 7767, 7713, 0.062209302325581396
1.8.0, 1.9.1, 971, 7767, 7747, 0.06258862962485497
1.8.0, 2.0.0, 954, 7767, 6987, 0.06466043106954046
1.8.0, 2.0.1, 954, 7767, 7013, 0.06454668470906631
1.8.0, 2.0.2, 954, 7767, 7008, 0.06456852791878173
1.8.0, 2.0.3, 954, 7767, 7021, 0.06451176629699756
1.8.0, 2.1.0, 939, 7767, 20879, 0.032779445646861693
1.8.0, 2.1.1, 939, 7767, 20968, 0.03267791891421611
1.8.0, 2.1.2, 936, 7767, 20988, 0.032550860719874807
1.8.0, 2.1.3, 936, 7767, 20988, 0.032550860719874807
1.8.0, 2.1.4, 936, 7767, 20993, 0.032545201668984704
1.8.0, 2.2.0, 756, 7767, 8517, 0.04642593957258659
1.8.0, 2.2.1, 742, 7767, 8517, 0.04556619995087202
1.8.0, 2.2.2, 742, 7767, 8519, 0.045560604199926316
1.8.0, 2.2.3, 742, 7767, 8519, 0.045560604199926316
1.8.0, 2.2.4, 740, 7767, 8491, 0.045516053635133474
1.8.0, 3.0.0, 715, 7767, 8959, 0.04274781776874327
1.8.0, 3.1.0, 721, 7767, 9001, 0.042998568702290074
1.8.0, 3.1.1, 708, 7767, 9098, 0.04198043284909576
1.8.0, 3.2.0, 690, 7767, 9134, 0.04082598662801018
1.8.0, 3.2.1, 694, 7767, 9141, 0.04104565885971138
1.8.0, 3.3.0, 679, 7767, 9307, 0.03976806840810589
1.8.0, 3.3.1, 679, 7767, 9307, 0.03976806840810589
1.8.0, 3.4.0, 625, 7767, 9543, 0.03610629693818602
1.8.0, 3.4.1, 630, 7767, 9556, 0.03636783467066905
1.8.1, 1.10.0, 983, 7772, 7812, 0.06307751540041068
1.8.1, 1.10.1, 983, 7772, 7809, 0.06308966048392273
1.8.1, 1.10.2, 983, 7772, 7817, 0.06305728398229521
1.8.1, 1.11.0, 1046, 7772, 21947, 0.035196339042363474
1.8.1, 1.11.1, 1059, 7772, 21927, 0.03565776625475605
1.8.1, 1.11.2, 1059, 7772, 21970, 0.035606213435545694
1.8.1, 1.11.3, 1059, 7772, 21975, 0.035600228594480116
1.8.1, 1.12.0, 917, 7772, 9521, 0.053027236454056555
1.8.1, 1.12.1, 917, 7772, 9520, 0.05303030303030303
1.8.1, 1.12.2, 917, 7772, 9507, 0.053070200821806815
1.8.1, 1.12.3, 917, 7772, 9500, 0.05309170912459472
1.8.1, 1.12.4, 911, 7772, 9494, 0.052762654928761726
1.8.1, 1.8.2, 1036, 7772, 7776, 0.06663236429122717
1.8.1, 1.8.3, 1036, 7772, 7790, 0.06657241999742963
1.8.1, 1.9.0, 963, 7772, 7713, 0.06218921536971263
1.8.1, 1.9.1, 971, 7772, 7747, 0.06256846446291643
1.8.1, 2.0.0, 944, 7772, 6987, 0.06396097296564808
1.8.1, 2.0.1, 944, 7772, 7013, 0.06384849509638146
1.8.1, 2.0.2, 944, 7772, 7008, 0.06387009472259811
1.8.1, 2.0.3, 944, 7772, 7021, 0.06381396606503076
1.8.1, 2.1.0, 936, 7772, 20879, 0.032669016788244735
1.8.1, 2.1.1, 938, 7772, 20968, 0.032637439109255394
1.8.1, 2.1.2, 937, 7772, 20988, 0.03257997218358832
1.8.1, 2.1.3, 937, 7772, 20988, 0.03257997218358832
1.8.1, 2.1.4, 937, 7772, 20993, 0.03257430905614462
1.8.1, 2.2.0, 806, 7772, 8517, 0.04948124501197127
1.8.1, 2.2.1, 792, 7772, 8517, 0.048621769292160354
1.8.1, 2.2.2, 792, 7772, 8519, 0.048615800135043886
1.8.1, 2.2.3, 792, 7772, 8519, 0.048615800135043886
1.8.1, 2.2.4, 790, 7772, 8491, 0.04857652339666728
1.8.1, 3.0.0, 749, 7772, 8959, 0.04476719861335246
1.8.1, 3.1.0, 758, 7772, 9001, 0.04519167710010135
1.8.1, 3.1.1, 754, 7772, 9098, 0.044694724362774156
1.8.1, 3.2.0, 721, 7772, 9134, 0.04264758074056548
1.8.1, 3.2.1, 725, 7772, 9141, 0.04286643410394371
1.8.1, 3.3.0, 711, 7772, 9307, 0.04163007201826805
1.8.1, 3.3.1, 711, 7772, 9307, 0.04163007201826805
1.8.1, 3.4.0, 671, 7772, 9543, 0.03875252671094427
1.8.1, 3.4.1, 673, 7772, 9556, 0.038838873499538316
1.8.2, 1.10.0, 983, 7776, 7812, 0.06306132922761098
1.8.2, 1.10.1, 983, 7776, 7809, 0.0630734680782804
1.8.2, 1.10.2, 983, 7776, 7817, 0.06304110818957225
1.8.2, 1.11.0, 1047, 7776, 21947, 0.03522524644214918
1.8.2, 1.11.1, 1060, 7776, 21927, 0.03568663098003569
1.8.2, 1.11.2, 1060, 7776, 21970, 0.03563504336717542
1.8.2, 1.11.3, 1060, 7776, 21975, 0.03562905448556351
1.8.2, 1.12.0, 914, 7776, 9521, 0.05284153321385211
1.8.2, 1.12.1, 914, 7776, 9520, 0.05284458834412581
1.8.2, 1.12.2, 914, 7776, 9507, 0.05288433720997512
1.8.2, 1.12.3, 914, 7776, 9500, 0.05290576522343135
1.8.2, 1.12.4, 908, 7776, 9494, 0.052576722640416906
1.8.2, 1.8.3, 1034, 7776, 7790, 0.06642682770140049
1.8.2, 1.9.0, 963, 7776, 7713, 0.06217315514235909
1.8.2, 1.9.1, 971, 7776, 7747, 0.06255234168652966
1.8.2, 2.0.0, 947, 7776, 6987, 0.06414685362053783
1.8.2, 2.0.1, 947, 7776, 7013, 0.06403407938332545
1.8.2, 2.0.2, 947, 7776, 7008, 0.06405573593073594
1.8.2, 2.0.3, 947, 7776, 7021, 0.06399945934986821
1.8.2, 2.1.0, 938, 7776, 20879, 0.032734252311987434
1.8.2, 2.1.1, 939, 7776, 20968, 0.032667687169496244
1.8.2, 2.1.2, 936, 7776, 20988, 0.03254067584480601
1.8.2, 2.1.3, 936, 7776, 20988, 0.03254067584480601
1.8.2, 2.1.4, 936, 7776, 20993, 0.03253502033438771
1.8.2, 2.2.0, 801, 7776, 8517, 0.04916221690296446
1.8.2, 2.2.1, 787, 7776, 8517, 0.04830295218805622
1.8.2, 2.2.2, 787, 7776, 8519, 0.04829702362687941
1.8.2, 2.2.3, 787, 7776, 8519, 0.04829702362687941
1.8.2, 2.2.4, 785, 7776, 8491, 0.048257207844101556
1.8.2, 3.0.0, 749, 7776, 8959, 0.044756498356737374
1.8.2, 3.1.0, 756, 7776, 9001, 0.045061691601597426
1.8.2, 3.1.1, 748, 7776, 9098, 0.04432855280312908
1.8.2, 3.2.0, 719, 7776, 9134, 0.042519219396806626
1.8.2, 3.2.1, 723, 7776, 9141, 0.042738074126618196
1.8.2, 3.3.0, 707, 7776, 9307, 0.04138617338874905
1.8.2, 3.3.1, 707, 7776, 9307, 0.04138617338874905
1.8.2, 3.4.0, 671, 7776, 9543, 0.03874357641896183
1.8.2, 3.4.1, 673, 7776, 9556, 0.03882990999307639
1.8.3, 1.10.0, 983, 7790, 7812, 0.06300474298166901
1.8.3, 1.10.1, 983, 7790, 7809, 0.06301686005513174
1.8.3, 1.10.2, 983, 7790, 7817, 0.06298455821105914
1.8.3, 1.11.0, 1036, 7790, 21947, 0.03483875306856778
1.8.3, 1.11.1, 1049, 7790, 21927, 0.03529966012719992
1.8.3, 1.11.2, 1049, 7790, 21970, 0.035248655913978494
1.8.3, 1.11.3, 1049, 7790, 21975, 0.03524273475558542
1.8.3, 1.12.0, 920, 7790, 9521, 0.05314539887932528
1.8.3, 1.12.1, 920, 7790, 9520, 0.05314846909300982
1.8.3, 1.12.2, 920, 7790, 9507, 0.05318841417586865
1.8.3, 1.12.3, 920, 7790, 9500, 0.05320994794679005
1.8.3, 1.12.4, 914, 7790, 9494, 0.05288127748206434
1.8.3, 1.9.0, 963, 7790, 7713, 0.06211700961104302
1.8.3, 1.9.1, 971, 7790, 7747, 0.06249597734440368
1.8.3, 2.0.0, 947, 7790, 6987, 0.06408607971848142
1.8.3, 2.0.1, 947, 7790, 7013, 0.06397351888130784
1.8.3, 2.0.2, 947, 7790, 7008, 0.06399513447763211
1.8.3, 2.0.3, 947, 7790, 7021, 0.06393896428330295
1.8.3, 2.1.0, 925, 7790, 20879, 0.032264815654539744
1.8.3, 2.1.1, 927, 7790, 20968, 0.032234508658460254
1.8.3, 2.1.2, 926, 7790, 20988, 0.032177357703801514
1.8.3, 2.1.3, 926, 7790, 20988, 0.032177357703801514
1.8.3, 2.1.4, 926, 7790, 20993, 0.03217176805753396
1.8.3, 2.2.0, 814, 7790, 8517, 0.049917213466609434
1.8.3, 2.2.1, 800, 7790, 8517, 0.0490586864536702
1.8.3, 2.2.2, 800, 7790, 8519, 0.04905267030473971
1.8.3, 2.2.3, 800, 7790, 8519, 0.04905267030473971
1.8.3, 2.2.4, 798, 7790, 8491, 0.049014188317670904
1.8.3, 3.0.0, 733, 7790, 8959, 0.04376380679443549
1.8.3, 3.1.0, 743, 7790, 9001, 0.044249895777499854
1.8.3, 3.1.1, 742, 7790, 9098, 0.043936522974893415
1.8.3, 3.2.0, 718, 7790, 9134, 0.04242495863861971
1.8.3, 3.2.1, 722, 7790, 9141, 0.042643671372039456
1.8.3, 3.3.0, 694, 7790, 9307, 0.04059191671053401
1.8.3, 3.3.1, 694, 7790, 9307, 0.04059191671053401
1.8.3, 3.4.0, 654, 7790, 9543, 0.037731494836439165
1.8.3, 3.4.1, 656, 7790, 9556, 0.03781851723740343
1.9.0, 1.10.0, 983, 7713, 7812, 0.06331723027375201
1.9.0, 1.10.1, 983, 7713, 7809, 0.06332946785208092
1.9.0, 1.10.2, 983, 7713, 7817, 0.06329684481648422
1.9.0, 1.11.0, 1078, 7713, 21947, 0.03634524612272421
1.9.0, 1.11.1, 1086, 7713, 21927, 0.036639676113360324
1.9.0, 1.11.2, 1086, 7713, 21970, 0.03658659838965064
1.9.0, 1.11.3, 1086, 7713, 21975, 0.03658043654001617
1.9.0, 1.12.0, 979, 7713, 9521, 0.056806313102007656
1.9.0, 1.12.1, 979, 7713, 9520, 0.05680960947020252
1.9.0, 1.12.2, 979, 7713, 9507, 0.056852497096399536
1.9.0, 1.12.3, 979, 7713, 9500, 0.05687561726601987
1.9.0, 1.12.4, 979, 7713, 9494, 0.05689544952635555
1.9.0, 1.9.1, 987, 7713, 7747, 0.06384217335058215
1.9.0, 2.0.0, 956, 7713, 6987, 0.06503401360544217
1.9.0, 2.0.1, 956, 7713, 7013, 0.06491919054733125
1.9.0, 2.0.2, 956, 7713, 7008, 0.0649412404048638
1.9.0, 2.0.3, 956, 7713, 7021, 0.0648839419030813
1.9.0, 2.1.0, 994, 7713, 20879, 0.03476496922216005
1.9.0, 2.1.1, 991, 7713, 20968, 0.03455249119626234
1.9.0, 2.1.2, 979, 7713, 20988, 0.03411030974530504
1.9.0, 2.1.3, 979, 7713, 20988, 0.03411030974530504
1.9.0, 2.1.4, 979, 7713, 20993, 0.03410436842471957
1.9.0, 2.2.0, 909, 7713, 8517, 0.05600739371534196
1.9.0, 2.2.1, 895, 7713, 8517, 0.05514479359211337
1.9.0, 2.2.2, 895, 7713, 8519, 0.055137999014292755
1.9.0, 2.2.3, 895, 7713, 8519, 0.055137999014292755
1.9.0, 2.2.4, 895, 7713, 8491, 0.05523327573438657
1.9.0, 3.0.0, 844, 7713, 8959, 0.05062380038387716
1.9.0, 3.1.0, 847, 7713, 9001, 0.05067607993299031
1.9.0, 3.1.1, 839, 7713, 9098, 0.04990779846529058
1.9.0, 3.2.0, 822, 7713, 9134, 0.048792069804713005
1.9.0, 3.2.1, 825, 7713, 9141, 0.048949804200783195
1.9.0, 3.3.0, 776, 7713, 9307, 0.045593419506462986
1.9.0, 3.3.1, 776, 7713, 9307, 0.045593419506462986
1.9.0, 3.4.0, 803, 7713, 9543, 0.046534538711172926
1.9.0, 3.4.1, 800, 7713, 9556, 0.046325786090682726
1.9.1, 1.10.0, 983, 7747, 7812, 0.06317886753647407
1.9.1, 1.10.1, 983, 7747, 7809, 0.0631910516842376
1.9.1, 1.10.2, 983, 7747, 7817, 0.0631585710614238
1.9.1, 1.11.0, 1078, 7747, 21947, 0.036303630363036306
1.9.1, 1.11.1, 1086, 7747, 21927, 0.036597694951809666
1.9.1, 1.11.2, 1086, 7747, 21970, 0.036544738701753204
1.9.1, 1.11.3, 1086, 7747, 21975, 0.036538590942736024
1.9.1, 1.12.0, 994, 7747, 9521, 0.057563122538800096
1.9.1, 1.12.1, 994, 7747, 9520, 0.057566456246018416
1.9.1, 1.12.2, 994, 7747, 9507, 0.05760982960472934
1.9.1, 1.12.3, 994, 7747, 9500, 0.05763321157302719
1.9.1, 1.12.4, 994, 7747, 9494, 0.05765326837190418
1.9.1, 2.0.0, 964, 7747, 6987, 0.06542690376001085
1.9.1, 2.0.1, 964, 7747, 7013, 0.06531165311653117
1.9.1, 2.0.2, 964, 7747, 7008, 0.06533378515757371
1.9.1, 2.0.3, 964, 7747, 7021, 0.0652762730227519
1.9.1, 2.1.0, 1006, 7747, 20879, 0.035142877104729964
1.9.1, 2.1.1, 988, 7747, 20968, 0.03440710430088804
1.9.1, 2.1.2, 987, 7747, 20988, 0.034348355663824603
1.9.1, 2.1.3, 987, 7747, 20988, 0.034348355663824603
1.9.1, 2.1.4, 987, 7747, 20993, 0.03434237995824635
1.9.1, 2.2.0, 921, 7747, 8517, 0.056628135759960646
1.9.1, 2.2.1, 907, 7747, 8517, 0.05576733890801771
1.9.1, 2.2.2, 907, 7747, 8519, 0.055760481986966676
1.9.1, 2.2.3, 907, 7747, 8519, 0.055760481986966676
1.9.1, 2.2.4, 907, 7747, 8491, 0.05585663259022047
1.9.1, 3.0.0, 860, 7747, 8959, 0.05147851071471328
1.9.1, 3.1.0, 862, 7747, 9001, 0.05146883209935515
1.9.1, 3.1.1, 852, 7747, 9098, 0.050578806767586824
1.9.1, 3.2.0, 859, 7747, 9134, 0.05088561104199988
1.9.1, 3.2.1, 858, 7747, 9141, 0.05080530554239697
1.9.1, 3.3.0, 787, 7747, 9307, 0.04614753137093937
1.9.1, 3.3.1, 787, 7747, 9307, 0.04614753137093937
1.9.1, 3.4.0, 796, 7747, 9543, 0.04603817235396183
1.9.1, 3.4.1, 796, 7747, 9556, 0.04600358319366584
2.0.0, 2.0.1, 854, 6987, 7013, 0.061
2.0.0, 2.0.2, 854, 6987, 7008, 0.061021793497677744
2.0.0, 2.0.3, 854, 6987, 7021, 0.06096516276413478
2.0.0, 2.1.0, 918, 6987, 20879, 0.03294337185100122
2.0.0, 2.1.1, 925, 6987, 20968, 0.03308889286353067
2.0.0, 2.1.2, 925, 6987, 20988, 0.03306523681858802
2.0.0, 2.1.3, 925, 6987, 20988, 0.03306523681858802
2.0.0, 2.1.4, 925, 6987, 20993, 0.03305932809149392
2.0.0, 2.2.0, 837, 6987, 8517, 0.05398606811145511
2.0.0, 2.2.1, 837, 6987, 8517, 0.05398606811145511
2.0.0, 2.2.2, 837, 6987, 8519, 0.05397910486263382
2.0.0, 2.2.3, 837, 6987, 8519, 0.05397910486263382
2.0.0, 2.2.4, 837, 6987, 8491, 0.054076754102597234
2.0.0, 3.0.0, 811, 6987, 8959, 0.05085914963000125
2.0.0, 3.1.0, 811, 6987, 9001, 0.05072554415811859
2.0.0, 3.1.1, 797, 6987, 9098, 0.0495492695057507
2.0.0, 3.2.0, 803, 6987, 9134, 0.049810805781279076
2.0.0, 3.2.1, 805, 6987, 9141, 0.04991319444444445
2.0.0, 3.3.0, 796, 6987, 9307, 0.04885233828403093
2.0.0, 3.3.1, 796, 6987, 9307, 0.04885233828403093
2.0.0, 3.4.0, 826, 6987, 9543, 0.0499697519661222
2.0.0, 3.4.1, 824, 6987, 9556, 0.04980958713655322
2.0.1, 2.0.2, 854, 7013, 7008, 0.06090863704443335
2.0.1, 2.0.3, 854, 7013, 7021, 0.060852216046743624
2.0.1, 2.1.0, 918, 7013, 20879, 0.03291266312921268
2.0.1, 2.1.1, 925, 7013, 20968, 0.03305814659947822
2.0.1, 2.1.2, 925, 7013, 20988, 0.0330345344809114
2.0.1, 2.1.3, 925, 7013, 20988, 0.0330345344809114
2.0.1, 2.1.4, 925, 7013, 20993, 0.033028636720702706
2.0.1, 2.2.0, 839, 7013, 8517, 0.05402446877012235
2.0.1, 2.2.1, 839, 7013, 8517, 0.05402446877012235
2.0.1, 2.2.2, 839, 7013, 8519, 0.054017512232809685
2.0.1, 2.2.3, 839, 7013, 8519, 0.054017512232809685
2.0.1, 2.2.4, 839, 7013, 8491, 0.05411506707946336
2.0.1, 3.0.0, 842, 7013, 8959, 0.05271725519659404
2.0.1, 3.1.0, 843, 7013, 9001, 0.05264143874110153
2.0.1, 3.1.1, 843, 7013, 9098, 0.052324498789646824
2.0.1, 3.2.0, 835, 7013, 9134, 0.05171239239487211
2.0.1, 3.2.1, 837, 7013, 9141, 0.051813792249597625
2.0.1, 3.3.0, 829, 7013, 9307, 0.05079656862745098
2.0.1, 3.3.1, 829, 7013, 9307, 0.05079656862745098
2.0.1, 3.4.0, 856, 7013, 9543, 0.05170330997825562
2.0.1, 3.4.1, 856, 7013, 9556, 0.0516627436779528
2.0.2, 2.0.3, 854, 7008, 7021, 0.06087390405588424
2.0.2, 2.1.0, 918, 7008, 20879, 0.0329185642055438
2.0.2, 2.1.1, 925, 7008, 20968, 0.0330640549042036
2.0.2, 2.1.2, 925, 7008, 20988, 0.033040434347763964
2.0.2, 2.1.3, 925, 7008, 20988, 0.033040434347763964
2.0.2, 2.1.4, 925, 7008, 20993, 0.0330345344809114
2.0.2, 2.2.0, 839, 7008, 8517, 0.054041867954911435
2.0.2, 2.2.1, 839, 7008, 8517, 0.054041867954911435
2.0.2, 2.2.2, 839, 7008, 8519, 0.0540349069363045
2.0.2, 2.2.3, 839, 7008, 8519, 0.0540349069363045
2.0.2, 2.2.4, 839, 7008, 8491, 0.05413252467901155
2.0.2, 3.0.0, 842, 7008, 8959, 0.052733763386985655
2.0.2, 3.1.0, 843, 7008, 9001, 0.05265787994253233
2.0.2, 3.1.1, 843, 7008, 9098, 0.05234074258040482
2.0.2, 3.2.0, 835, 7008, 9134, 0.05172841035807211
2.0.2, 3.2.1, 837, 7008, 9141, 0.05182983466468512
2.0.2, 3.3.0, 829, 7008, 9307, 0.05081213607110022
2.0.2, 3.3.1, 829, 7008, 9307, 0.05081213607110022
2.0.2, 3.4.0, 856, 7008, 9543, 0.0517189293698266
2.0.2, 3.4.1, 856, 7008, 9556, 0.05167833856556387
2.0.3, 2.1.0, 918, 7021, 20879, 0.032903225806451615
2.0.3, 2.1.1, 925, 7021, 20968, 0.033048697702668904
2.0.3, 2.1.2, 925, 7021, 20988, 0.03302509907529723
2.0.3, 2.1.3, 925, 7021, 20988, 0.03302509907529723
2.0.3, 2.1.4, 925, 7021, 20993, 0.0330192046833726
2.0.3, 2.2.0, 839, 7021, 8517, 0.05399665336594156
2.0.3, 2.2.1, 839, 7021, 8517, 0.05399665336594156
2.0.3, 2.2.2, 839, 7021, 8519, 0.05398970398970399
2.0.3, 2.2.3, 839, 7021, 8519, 0.05398970398970399
2.0.3, 2.2.4, 839, 7021, 8491, 0.05408715832903559
2.0.3, 3.0.0, 842, 7021, 8959, 0.05269086357947434
2.0.3, 3.1.0, 843, 7021, 9001, 0.05261515416302584
2.0.3, 3.1.1, 843, 7021, 9098, 0.05229852968546436
2.0.3, 3.2.0, 835, 7021, 9134, 0.051686784277313526
2.0.3, 3.2.1, 837, 7021, 9141, 0.0517881450315555
2.0.3, 3.3.0, 829, 7021, 9307, 0.050771680548750614
2.0.3, 3.3.1, 829, 7021, 9307, 0.050771680548750614
2.0.3, 3.4.0, 856, 7021, 9543, 0.05167833856556387
2.0.3, 3.4.1, 856, 7021, 9556, 0.05163781142546903
2.1.0, 2.1.1, 2043, 20879, 20968, 0.04882070399311779
2.1.0, 2.1.2, 2047, 20879, 20988, 0.048892922827047554
2.1.0, 2.1.3, 2047, 20879, 20988, 0.048892922827047554
2.1.0, 2.1.4, 2047, 20879, 20993, 0.04888708444784104
2.1.0, 2.2.0, 906, 20879, 8517, 0.030820519798612056
2.1.0, 2.2.1, 906, 20879, 8517, 0.030820519798612056
2.1.0, 2.2.2, 906, 20879, 8519, 0.030818423021974285
2.1.0, 2.2.3, 906, 20879, 8519, 0.030818423021974285
2.1.0, 2.2.4, 906, 20879, 8491, 0.030847803881511746
2.1.0, 3.0.0, 906, 20879, 8959, 0.03036396541323145
2.1.0, 3.1.0, 907, 20879, 9001, 0.03035475234270415
2.1.0, 3.1.1, 907, 20879, 9098, 0.030256530006338194
2.1.0, 3.2.0, 907, 20879, 9134, 0.030220237896911337
2.1.0, 3.2.1, 907, 20879, 9141, 0.030213191205862758
2.1.0, 3.3.0, 904, 20879, 9307, 0.029947657854634598
2.1.0, 3.3.1, 904, 20879, 9307, 0.029947657854634598
2.1.0, 3.4.0, 939, 20879, 9543, 0.03086582078758793
2.1.0, 3.4.1, 941, 20879, 9556, 0.03091835058321012
2.1.1, 2.1.2, 2043, 20968, 20988, 0.04869386976832873
2.1.1, 2.1.3, 2043, 20968, 20988, 0.04869386976832873
2.1.1, 2.1.4, 2043, 20968, 20993, 0.04868806749124187
2.1.1, 2.2.0, 915, 20968, 8517, 0.03103272850602001
2.1.1, 2.2.1, 915, 20968, 8517, 0.03103272850602001
2.1.1, 2.2.2, 915, 20968, 8519, 0.031030623664665784
2.1.1, 2.2.3, 915, 20968, 8519, 0.031030623664665784
2.1.1, 2.2.4, 915, 20968, 8491, 0.031060117451373093
2.1.1, 3.0.0, 915, 20968, 8959, 0.03057439770107261
2.1.1, 3.1.0, 915, 20968, 9001, 0.030531549267576497
2.1.1, 3.1.1, 915, 20968, 9098, 0.030433047295948912
2.1.1, 3.2.0, 915, 20968, 9134, 0.030396651385290015
2.1.1, 3.2.1, 915, 20968, 9141, 0.030389584509615066
2.1.1, 3.3.0, 912, 20968, 9307, 0.030123864574731627
2.1.1, 3.3.1, 912, 20968, 9307, 0.030123864574731627
2.1.1, 3.4.0, 935, 20968, 9543, 0.030644685523253907
2.1.1, 3.4.1, 941, 20968, 9556, 0.03082820076005766
2.1.2, 2.1.3, 2066, 20988, 20988, 0.049218601105393556
2.1.2, 2.1.4, 2066, 20988, 20993, 0.04921273909625783
2.1.2, 2.2.0, 915, 20988, 8517, 0.031011692933401117
2.1.2, 2.2.1, 915, 20988, 8517, 0.031011692933401117
2.1.2, 2.2.2, 915, 20988, 8519, 0.031009590944521638
2.1.2, 2.2.3, 915, 20988, 8519, 0.031009590944521638
2.1.2, 2.2.4, 915, 20988, 8491, 0.031039044743715865
2.1.2, 3.0.0, 915, 20988, 8959, 0.03055397869569573
2.1.2, 3.1.0, 915, 20988, 9001, 0.030511187435392977
2.1.2, 3.1.1, 915, 20988, 9098, 0.03041281659243502
2.1.2, 3.2.0, 915, 20988, 9134, 0.03037646902596109
2.1.2, 3.2.1, 915, 20988, 9141, 0.030369411530419197
2.1.2, 3.3.0, 911, 20988, 9307, 0.030070968806733784
2.1.2, 3.3.1, 911, 20988, 9307, 0.030070968806733784
2.1.2, 3.4.0, 934, 20988, 9543, 0.030591857456355835
2.1.2, 3.4.1, 940, 20988, 9556, 0.030775275013095862
2.1.3, 2.1.4, 2066, 20988, 20993, 0.04921273909625783
2.1.3, 2.2.0, 915, 20988, 8517, 0.031011692933401117
2.1.3, 2.2.1, 915, 20988, 8517, 0.031011692933401117
2.1.3, 2.2.2, 915, 20988, 8519, 0.031009590944521638
2.1.3, 2.2.3, 915, 20988, 8519, 0.031009590944521638
2.1.3, 2.2.4, 915, 20988, 8491, 0.031039044743715865
2.1.3, 3.0.0, 915, 20988, 8959, 0.03055397869569573
2.1.3, 3.1.0, 915, 20988, 9001, 0.030511187435392977
2.1.3, 3.1.1, 915, 20988, 9098, 0.03041281659243502
2.1.3, 3.2.0, 915, 20988, 9134, 0.03037646902596109
2.1.3, 3.2.1, 915, 20988, 9141, 0.030369411530419197
2.1.3, 3.3.0, 911, 20988, 9307, 0.030070968806733784
2.1.3, 3.3.1, 911, 20988, 9307, 0.030070968806733784
2.1.3, 3.4.0, 934, 20988, 9543, 0.030591857456355835
2.1.3, 3.4.1, 940, 20988, 9556, 0.030775275013095862
2.1.4, 2.2.0, 915, 20993, 8517, 0.031006438495425278
2.1.4, 2.2.1, 915, 20993, 8517, 0.031006438495425278
2.1.4, 2.2.2, 915, 20993, 8519, 0.03100433721875847
2.1.4, 2.2.3, 915, 20993, 8519, 0.03100433721875847
2.1.4, 2.2.4, 915, 20993, 8491, 0.031033781033781033
2.1.4, 3.0.0, 915, 20993, 8959, 0.030548878205128204
2.1.4, 3.1.0, 915, 20993, 9001, 0.03050610122024405
2.1.4, 3.1.1, 915, 20993, 9098, 0.03040776311854043
2.1.4, 3.2.0, 915, 20993, 9134, 0.03037142762306237
2.1.4, 3.2.1, 915, 20993, 9141, 0.030364372469635626
2.1.4, 3.3.0, 911, 20993, 9307, 0.030066006600660066
2.1.4, 3.3.1, 911, 20993, 9307, 0.030066006600660066
2.1.4, 3.4.0, 934, 20993, 9543, 0.03058684831019125
